group,ligand_id,system,mode,affinity_kcal_mol,rmsd_lb,rmsd_ub,min_distance_to_key_residues_A,n_contacted_key_residues_4A,contacted_key_residues_4A,n_near_key_residues_6A,near_key_residues_6A,n_contacted_chains_4A,n_near_chains_6A,composite_score,pose_file
candidate,4.4,20chol,2,-5.328,3.193,6.384,2.11,2,TYR13_chainA;VAL17_chainA,3,SER20_chainB;TYR13_chainA;VAL17_chainA,1,2,13.095,C:\TRKB_WP2\docking\results_batch\20chol\4.4_20chol_out.pdbqt
candidate,4.4,20chol,3,-5.271,14.305,15.903,1.582,3,SER20_chainA;TYR13_chainB;VAL17_chainB,4,SER20_chainA;TYR13_chainB;VAL17_chainA;VAL17_chainB,2,2,15.796,C:\TRKB_WP2\docking\results_batch\20chol\4.4_20chol_out.pdbqt
candidate,4.4,20chol,4,-5.225,4.493,6.658,2.385,3,SER20_chainB;TYR13_chainA;VAL17_chainA,5,SER20_chainA;SER20_chainB;TYR13_chainA;VAL17_chainA;VAL17_chainB,2,2,16.11,C:\TRKB_WP2\docking\results_batch\20chol\4.4_20chol_out.pdbqt
candidate,4.4,20chol,5,-5.205,3.826,6.912,2.398,3,SER20_chainB;TYR13_chainA;VAL17_chainA,4,SER20_chainB;TYR13_chainA;VAL17_chainA;VAL17_chainB,2,2,15.486,C:\TRKB_WP2\docking\results_batch\20chol\4.4_20chol_out.pdbqt
candidate,4.4,20chol,6,-4.932,4.489,6.728,2.152,3,SER20_chainB;TYR13_chainA;VAL17_chainA,3,SER20_chainB;TYR13_chainA;VAL17_chainA,2,2,14.686,C:\TRKB_WP2\docking\results_batch\20chol\4.4_20chol_out.pdbqt
candidate,4.4,20chol,7,-4.918,14.459,16.239,2.401,3,SER20_chainA;TYR13_chainB;VAL17_chainB,5,SER20_chainA;SER20_chainB;TYR13_chainB;VAL17_chainA;VAL17_chainB,2,2,15.798,C:\TRKB_WP2\docking\results_batch\20chol\4.4_20chol_out.pdbqt
candidate,4.4,20chol,8,-4.83,1.781,2.183,2.449,2,TYR13_chainA;VAL17_chainA,3,SER20_chainB;TYR13_chainA;VAL17_chainA,1,2,12.495,C:\TRKB_WP2\docking\results_batch\20chol\4.4_20chol_out.pdbqt
candidate,4.4,20chol,9,-4.799,3.571,6.767,2.031,2,TYR13_chainA;VAL17_chainA,2,TYR13_chainA;VAL17_chainA,1,1,10.99,C:\TRKB_WP2\docking\results_batch\20chol\4.4_20chol_out.pdbqt
candidate,4.4,20chol,10,-4.78,2.886,3.913,2.765,1,TYR13_chainA,2,TYR13_chainA;VAL17_chainA,1,1,9.95,C:\TRKB_WP2\docking\results_batch\20chol\4.4_20chol_out.pdbqt
candidate,5.1,20chol,1,-5.549,0.0,0.0,1.679,2,TYR13_chainA;VAL17_chainA,3,SER20_chainB;TYR13_chainA;VAL17_chainA,1,2,13.445,C:\TRKB_WP2\docking\results_batch\20chol\5.1_20chol_out.pdbqt
candidate,5.1,20chol,2,-5.496,2.393,4.124,2.421,2,TYR13_chainA;VAL17_chainA,3,SER20_chainB;TYR13_chainA;VAL17_chainA,1,2,13.17,C:\TRKB_WP2\docking\results_batch\20chol\5.1_20chol_out.pdbqt
candidate,5.1,20chol,3,-5.207,12.984,15.19,2.3,3,SER20_chainA;TYR13_chainB;VAL17_chainB,5,SER20_chainA;SER20_chainB;TYR13_chainB;VAL17_chainA;VAL17_chainB,2,2,16.117,C:\TRKB_WP2\docking\results_batch\20chol\5.1_20chol_out.pdbqt
candidate,5.1,20chol,4,-5.007,4.503,7.32,2.887,1,TYR13_chainA,1,TYR13_chainA,1,1,9.541,C:\TRKB_WP2\docking\results_batch\20chol\5.1_20chol_out.pdbqt
candidate,5.1,20chol,5,-4.976,2.743,5.105,2.339,2,TYR13_chainA;VAL17_chainA,4,SER20_chainB;TYR13_chainA;VAL17_chainA;VAL17_chainB,1,2,13.274,C:\TRKB_WP2\docking\results_batch\20chol\5.1_20chol_out.pdbqt
candidate,5.1,20chol,6,-4.807,13.022,15.472,1.865,4,SER20_chainA;SER20_chainB;TYR13_chainB;VAL17_chainB,5,SER20_chainA;SER20_chainB;TYR13_chainB;VAL17_chainA;VAL17_chainB,2,2,16.648,C:\TRKB_WP2\docking\results_batch\20chol\5.1_20chol_out.pdbqt
candidate,5.1,20chol,7,-4.764,3.853,6.886,3.232,1,TYR13_chainA,2,TYR13_chainA;VAL17_chainA,1,1,9.794,C:\TRKB_WP2\docking\results_batch\20chol\5.1_20chol_out.pdbqt
candidate,5.1,20chol,8,-4.762,2.681,5.673,2.386,3,SER20_chainB;TYR13_chainA;VAL17_chainA,4,SER20_chainB;TYR13_chainA;VAL17_chainA;VAL17_chainB,2,2,15.046,C:\TRKB_WP2\docking\results_batch\20chol\5.1_20chol_out.pdbqt
candidate,5.1,20chol,9,-4.707,2.43,5.199,2.582,2,TYR13_chainA;VAL17_chainA,3,SER20_chainB;TYR13_chainA;VAL17_chainA,1,2,12.332,C:\TRKB_WP2\docking\results_batch\20chol\5.1_20chol_out.pdbqt
candidate,5.1,20chol,10,-4.677,2.963,5.798,2.589,2,TYR13_chainA;VAL17_chainA,3,SER20_chainB;TYR13_chainA;VAL17_chainA,1,2,12.3,C:\TRKB_WP2\docking\results_batch\20chol\5.1_20chol_out.pdbqt
candidate,5.2,20chol,1,-4.928,0.0,0.0,2.19,3,SER20_chainA;TYR13_chainB;VAL17_chainB,4,SER20_chainA;SER20_chainB;TYR13_chainB;VAL17_chainB,2,2,15.271,C:\TRKB_WP2\docking\results_batch\20chol\5.2_20chol_out.pdbqt
candidate,5.2,20chol,2,-4.848,14.569,16.092,2.439,2,TYR13_chainA;VAL17_chainA,2,TYR13_chainA;VAL17_chainA,1,1,10.916,C:\TRKB_WP2\docking\results_batch\20chol\5.2_20chol_out.pdbqt
candidate,5.2,20chol,3,-4.839,12.918,14.382,2.457,3,SER20_chainB;TYR13_chainA;VAL17_chainA,4,SER20_chainB;TYR13_chainA;VAL17_chainA;VAL17_chainB,2,2,15.102,C:\TRKB_WP2\docking\results_batch\20chol\5.2_20chol_out.pdbqt
candidate,5.2,20chol,4,-4.787,12.969,14.274,2.589,3,SER20_chainB;TYR13_chainA;VAL17_chainA,5,SER20_chainA;SER20_chainB;TYR13_chainA;VAL17_chainA;VAL17_chainB,2,2,15.61,C:\TRKB_WP2\docking\results_batch\20chol\5.2_20chol_out.pdbqt
candidate,5.2,20chol,5,-4.633,13.121,14.776,2.547,2,TYR13_chainA;VAL17_chainA,2,TYR13_chainA;VAL17_chainA,1,1,10.669,C:\TRKB_WP2\docking\results_batch\20chol\5.2_20chol_out.pdbqt
candidate,5.2,20chol,6,-4.569,5.551,9.447,2.315,2,SER20_chainA;VAL17_chainB,4,SER20_chainA;SER20_chainB;TYR13_chainB;VAL17_chainB,2,2,14.074,C:\TRKB_WP2\docking\results_batch\20chol\5.2_20chol_out.pdbqt
candidate,5.2,20chol,7,-4.56,3.229,6.547,2.655,3,SER20_chainA;TYR13_chainB;VAL17_chainB,4,SER20_chainA;SER20_chainB;TYR13_chainB;VAL17_chainB,2,2,14.764,C:\TRKB_WP2\docking\results_batch\20chol\5.2_20chol_out.pdbqt
candidate,5.2,20chol,8,-4.483,5.824,7.364,2.502,2,TYR13_chainB;VAL17_chainB,2,TYR13_chainB;VAL17_chainB,1,1,10.532,C:\TRKB_WP2\docking\results_batch\20chol\5.2_20chol_out.pdbqt
candidate,5.2,20chol,9,-4.367,13.111,14.257,2.594,3,SER20_chainB;TYR13_chainA;VAL17_chainA,5,SER20_chainA;SER20_chainB;TYR13_chainA;VAL17_chainA;VAL17_chainB,2,2,15.189,C:\TRKB_WP2\docking\results_batch\20chol\5.2_20chol_out.pdbqt
candidate,5.2,20chol,10,-4.35,12.294,14.297,2.189,2,SER20_chainB;VAL17_chainA,4,SER20_chainB;TYR13_chainA;VAL17_chainA;VAL17_chainB,2,2,13.893,C:\TRKB_WP2\docking\results_batch\20chol\5.2_20chol_out.pdbqt
candidate,5.3,20chol,1,-5.3,0.0,0.0,2.434,2,TYR13_chainA;VAL17_chainA,3,SER20_chainB;TYR13_chainA;VAL17_chainA,1,2,12.97,C:\TRKB_WP2\docking\results_batch\20chol\5.3_20chol_out.pdbqt
candidate,5.3,20chol,2,-5.193,13.952,15.892,2.369,3,SER20_chainA;TYR13_chainB;VAL17_chainB,4,SER20_chainA;SER20_chainB;TYR13_chainB;VAL17_chainB,2,2,15.482,C:\TRKB_WP2\docking\results_batch\20chol\5.3_20chol_out.pdbqt
candidate,5.3,20chol,3,-5.114,13.267,15.188,1.787,4,SER20_chainA;SER20_chainB;TYR13_chainB;VAL17_chainB,5,SER20_chainA;SER20_chainB;TYR13_chainB;VAL17_chainA;VAL17_chainB,2,2,16.978,C:\TRKB_WP2\docking\results_batch\20chol\5.3_20chol_out.pdbqt
candidate,5.3,20chol,4,-5.072,13.055,15.153,2.647,3,SER20_chainA;TYR13_chainB;VAL17_chainB,5,SER20_chainA;SER20_chainB;TYR13_chainB;VAL17_chainA;VAL17_chainB,2,2,15.878,C:\TRKB_WP2\docking\results_batch\20chol\5.3_20chol_out.pdbqt
candidate,5.3,20chol,5,-5.058,2.005,3.657,2.088,3,SER20_chainB;TYR13_chainA;VAL17_chainA,5,SER20_chainA;SER20_chainB;TYR13_chainA;VAL17_chainA;VAL17_chainB,2,2,16.032,C:\TRKB_WP2\docking\results_batch\20chol\5.3_20chol_out.pdbqt
candidate,5.3,20chol,6,-4.959,3.096,4.88,2.724,2,TYR13_chainA;VAL17_chainA,2,TYR13_chainA;VAL17_chainA,1,1,10.942,C:\TRKB_WP2\docking\results_batch\20chol\5.3_20chol_out.pdbqt
candidate,5.3,20chol,7,-4.897,1.998,3.687,1.885,2,TYR13_chainA;VAL17_chainA,3,SER20_chainB;TYR13_chainA;VAL17_chainA,1,2,12.732,C:\TRKB_WP2\docking\results_batch\20chol\5.3_20chol_out.pdbqt
candidate,5.3,20chol,8,-4.843,13.127,15.099,2.66,3,SER20_chainA;TYR13_chainB;VAL17_chainB,5,SER20_chainA;SER20_chainB;TYR13_chainB;VAL17_chainA;VAL17_chainB,2,2,15.645,C:\TRKB_WP2\docking\results_batch\20chol\5.3_20chol_out.pdbqt
candidate,5.3,20chol,9,-4.686,13.586,15.449,1.796,3,SER20_chainA;TYR13_chainB;VAL17_chainB,3,SER20_chainA;TYR13_chainB;VAL17_chainB,2,2,14.547,C:\TRKB_WP2\docking\results_batch\20chol\5.3_20chol_out.pdbqt
candidate,5.3,20chol,10,-4.68,13.453,15.444,2.685,3,SER20_chainA;TYR13_chainB;VAL17_chainB,5,SER20_chainA;SER20_chainB;TYR13_chainB;VAL17_chainA;VAL17_chainB,2,2,15.475,C:\TRKB_WP2\docking\results_batch\20chol\5.3_20chol_out.pdbqt
candidate,5.4,20chol,1,-5.055,0.0,0.0,2.46,3,SER20_chainB;TYR13_chainA;VAL17_chainA,5,SER20_chainA;SER20_chainB;TYR13_chainA;VAL17_chainA;VAL17_chainB,2,2,15.917,C:\TRKB_WP2\docking\results_batch\20chol\5.4_20chol_out.pdbqt
candidate,5.4,20chol,2,-4.736,1.877,2.226,2.398,2,TYR13_chainA;VAL17_chainA,2,TYR13_chainA;VAL17_chainA,1,1,10.817,C:\TRKB_WP2\docking\results_batch\20chol\5.4_20chol_out.pdbqt
candidate,5.4,20chol,3,-4.669,14.048,16.488,2.355,3,SER20_chainA;SER20_chainB;VAL17_chainB,4,SER20_chainA;SER20_chainB;TYR13_chainB;VAL17_chainB,2,2,14.963,C:\TRKB_WP2\docking\results_batch\20chol\5.4_20chol_out.pdbqt
candidate,5.4,20chol,4,-4.636,13.347,14.37,1.776,3,SER20_chainA;TYR13_chainB;VAL17_chainB,4,SER20_chainA;TYR13_chainB;VAL17_chainA;VAL17_chainB,2,2,15.103,C:\TRKB_WP2\docking\results_batch\20chol\5.4_20chol_out.pdbqt
candidate,5.4,20chol,5,-4.41,2.792,5.903,2.567,3,SER20_chainB;TYR13_chainA;VAL17_chainA,3,SER20_chainB;TYR13_chainA;VAL17_chainA,2,2,14.04,C:\TRKB_WP2\docking\results_batch\20chol\5.4_20chol_out.pdbqt
candidate,5.4,20chol,6,-4.337,13.361,14.975,2.56,3,SER20_chainA;TYR13_chainB;VAL17_chainB,4,SER20_chainA;TYR13_chainB;VAL17_chainA;VAL17_chainB,2,2,14.569,C:\TRKB_WP2\docking\results_batch\20chol\5.4_20chol_out.pdbqt
candidate,5.4,20chol,7,-4.325,13.324,15.243,2.492,3,SER20_chainA;TYR13_chainB;VAL17_chainB,4,SER20_chainA;SER20_chainB;TYR13_chainB;VAL17_chainB,2,2,14.577,C:\TRKB_WP2\docking\results_batch\20chol\5.4_20chol_out.pdbqt
candidate,5.4,20chol,8,-4.24,13.177,15.153,1.935,3,SER20_chainA;TYR13_chainB;VAL17_chainB,4,SER20_chainA;SER20_chainB;TYR13_chainB;VAL17_chainB,2,2,14.66,C:\TRKB_WP2\docking\results_batch\20chol\5.4_20chol_out.pdbqt
candidate,5.4,20chol,9,-4.214,15.093,17.528,2.56,2,SER20_chainA;VAL17_chainB,3,SER20_chainA;SER20_chainB;VAL17_chainB,2,2,13.046,C:\TRKB_WP2\docking\results_batch\20chol\5.4_20chol_out.pdbqt
candidate,5.4,20chol,10,-4.151,14.177,16.427,1.976,2,SER20_chainA;VAL17_chainB,4,SER20_chainA;SER20_chainB;TYR13_chainB;VAL17_chainB,2,2,13.758,C:\TRKB_WP2\docking\results_batch\20chol\5.4_20chol_out.pdbqt
candidate,6.1,20chol,1,-5.645,0.0,0.0,2.629,3,SER20_chainB;TYR13_chainA;VAL17_chainA,5,SER20_chainA;SER20_chainB;TYR13_chainA;VAL17_chainA;VAL17_chainB,2,2,16.456,C:\TRKB_WP2\docking\results_batch\20chol\6.1_20chol_out.pdbqt
candidate,6.1,20chol,2,-5.582,2.788,6.528,2.524,2,TYR13_chainA;VAL17_chainA,2,TYR13_chainA;VAL17_chainA,1,1,11.625,C:\TRKB_WP2\docking\results_batch\20chol\6.1_20chol_out.pdbqt
candidate,6.1,20chol,3,-5.538,1.912,5.028,2.021,2,TYR13_chainA;VAL17_chainA,3,SER20_chainB;TYR13_chainA;VAL17_chainA,1,2,13.332,C:\TRKB_WP2\docking\results_batch\20chol\6.1_20chol_out.pdbqt
candidate,6.1,20chol,4,-5.526,2.481,4.693,2.444,2,TYR13_chainA;VAL17_chainA,3,SER20_chainB;TYR13_chainA;VAL17_chainA,1,2,13.193,C:\TRKB_WP2\docking\results_batch\20chol\6.1_20chol_out.pdbqt
candidate,6.1,20chol,5,-5.502,2.071,4.743,1.743,2,TYR13_chainA;VAL17_chainA,3,SER20_chainB;TYR13_chainA;VAL17_chainA,1,2,13.379,C:\TRKB_WP2\docking\results_batch\20chol\6.1_20chol_out.pdbqt
candidate,6.1,20chol,6,-5.475,1.425,2.256,2.457,2,TYR13_chainA;VAL17_chainA,3,SER20_chainB;TYR13_chainA;VAL17_chainA,1,2,13.138,C:\TRKB_WP2\docking\results_batch\20chol\6.1_20chol_out.pdbqt
candidate,6.1,20chol,7,-5.475,2.466,5.839,2.486,2,TYR13_chainA;VAL17_chainA,3,SER20_chainB;TYR13_chainA;VAL17_chainA,1,2,13.129,C:\TRKB_WP2\docking\results_batch\20chol\6.1_20chol_out.pdbqt
candidate,6.1,20chol,8,-5.461,12.709,14.655,2.614,3,SER20_chainA;TYR13_chainB;VAL17_chainB,5,SER20_chainA;SER20_chainB;TYR13_chainB;VAL17_chainA;VAL17_chainB,2,2,16.277,C:\TRKB_WP2\docking\results_batch\20chol\6.1_20chol_out.pdbqt
candidate,6.1,20chol,9,-5.447,3.716,6.619,2.378,3,SER20_chainB;TYR13_chainA;VAL17_chainA,5,SER20_chainA;SER20_chainB;TYR13_chainA;VAL17_chainA;VAL17_chainB,2,2,16.334,C:\TRKB_WP2\docking\results_batch\20chol\6.1_20chol_out.pdbqt
candidate,6.1,20chol,10,-5.358,2.843,4.392,2.663,2,TYR13_chainA;VAL17_chainA,4,SER20_chainB;TYR13_chainA;VAL17_chainA;VAL17_chainB,1,2,13.559,C:\TRKB_WP2\docking\results_batch\20chol\6.1_20chol_out.pdbqt
candidate,6.2,20chol,1,-5.518,0.0,0.0,2.502,2,TYR13_chainA;VAL17_chainA,3,SER20_chainB;TYR13_chainA;VAL17_chainA,1,2,13.167,C:\TRKB_WP2\docking\results_batch\20chol\6.2_20chol_out.pdbqt
candidate,6.2,20chol,2,-5.512,0.703,2.024,2.644,1,TYR13_chainA,2,TYR13_chainA;VAL17_chainA,1,1,10.719,C:\TRKB_WP2\docking\results_batch\20chol\6.2_20chol_out.pdbqt
candidate,6.2,20chol,3,-5.49,3.692,6.629,2.29,2,TYR13_chainA;VAL17_chainA,3,SER20_chainB;TYR13_chainA;VAL17_chainA,1,2,13.203,C:\TRKB_WP2\docking\results_batch\20chol\6.2_20chol_out.pdbqt
candidate,6.2,20chol,4,-5.402,2.441,6.668,1.937,2,TYR13_chainA;VAL17_chainA,3,SER20_chainB;TYR13_chainA;VAL17_chainA,1,2,13.221,C:\TRKB_WP2\docking\results_batch\20chol\6.2_20chol_out.pdbqt
candidate,6.2,20chol,5,-5.398,2.564,6.389,2.2,2,TYR13_chainA;VAL17_chainA,4,SER20_chainB;TYR13_chainA;VAL17_chainA;VAL17_chainB,1,2,13.738,C:\TRKB_WP2\docking\results_batch\20chol\6.2_20chol_out.pdbqt
candidate,6.2,20chol,6,-5.393,14.464,16.392,2.02,3,SER20_chainA;TYR13_chainB;VAL17_chainB,5,SER20_chainA;SER20_chainB;TYR13_chainB;VAL17_chainA;VAL17_chainB,2,2,16.387,C:\TRKB_WP2\docking\results_batch\20chol\6.2_20chol_out.pdbqt
candidate,6.2,20chol,7,-5.242,2.432,4.391,2.373,2,TYR13_chainA;VAL17_chainA,3,SER20_chainB;TYR13_chainA;VAL17_chainA,1,2,12.93,C:\TRKB_WP2\docking\results_batch\20chol\6.2_20chol_out.pdbqt
candidate,6.2,20chol,8,-5.188,16.136,19.439,2.693,2,SER20_chainA;VAL17_chainB,3,SER20_chainA;SER20_chainB;VAL17_chainB,2,2,13.98,C:\TRKB_WP2\docking\results_batch\20chol\6.2_20chol_out.pdbqt
candidate,6.2,20chol,9,-5.064,14.777,16.81,2.567,3,SER20_chainA;TYR13_chainB;VAL17_chainB,5,SER20_chainA;SER20_chainB;TYR13_chainB;VAL17_chainA;VAL17_chainB,2,2,15.894,C:\TRKB_WP2\docking\results_batch\20chol\6.2_20chol_out.pdbqt
candidate,6.2,20chol,10,-4.831,14.802,16.853,2.187,3,SER20_chainA;TYR13_chainB;VAL17_chainB,5,SER20_chainA;SER20_chainB;TYR13_chainB;VAL17_chainA;VAL17_chainB,2,2,15.775,C:\TRKB_WP2\docking\results_batch\20chol\6.2_20chol_out.pdbqt
candidate,7.1,20chol,1,-5.299,0.0,0.0,2.49,2,TYR13_chainA;VAL17_chainA,3,SER20_chainB;TYR13_chainA;VAL17_chainA,1,2,12.952,C:\TRKB_WP2\docking\results_batch\20chol\7.1_20chol_out.pdbqt
candidate,7.1,20chol,2,-5.215,1.565,2.015,2.408,2,TYR13_chainA;VAL17_chainA,3,SER20_chainB;TYR13_chainA;VAL17_chainA,1,2,12.893,C:\TRKB_WP2\docking\results_batch\20chol\7.1_20chol_out.pdbqt
candidate,7.1,20chol,3,-5.034,2.526,4.244,2.483,3,SER20_chainB;TYR13_chainA;VAL17_chainA,5,SER20_chainA;SER20_chainB;TYR13_chainA;VAL17_chainA;VAL17_chainB,2,2,15.889,C:\TRKB_WP2\docking\results_batch\20chol\7.1_20chol_out.pdbqt
candidate,7.1,20chol,4,-4.967,1.466,2.179,2.613,2,TYR13_chainA;VAL17_chainA,3,SER20_chainB;TYR13_chainA;VAL17_chainA,1,2,12.583,C:\TRKB_WP2\docking\results_batch\20chol\7.1_20chol_out.pdbqt
candidate,7.1,20chol,5,-4.895,3.139,6.374,2.308,2,TYR13_chainA;VAL17_chainA,2,TYR13_chainA;VAL17_chainA,1,1,11.003,C:\TRKB_WP2\docking\results_batch\20chol\7.1_20chol_out.pdbqt
candidate,7.1,20chol,6,-4.887,3.058,7.159,2.113,2,TYR13_chainA;VAL17_chainA,2,TYR13_chainA;VAL17_chainA,1,1,11.053,C:\TRKB_WP2\docking\results_batch\20chol\7.1_20chol_out.pdbqt
candidate,7.1,20chol,7,-4.861,2.41,4.078,1.953,2,TYR13_chainA;VAL17_chainA,3,SER20_chainB;TYR13_chainA;VAL17_chainA,1,2,12.675,C:\TRKB_WP2\docking\results_batch\20chol\7.1_20chol_out.pdbqt
candidate,7.1,20chol,8,-4.837,14.091,15.717,2.265,3,SER20_chainA;TYR13_chainB;VAL17_chainB,5,SER20_chainA;SER20_chainB;TYR13_chainB;VAL17_chainA;VAL17_chainB,2,2,15.758,C:\TRKB_WP2\docking\results_batch\20chol\7.1_20chol_out.pdbqt
candidate,7.1,20chol,9,-4.798,3.271,5.481,2.648,3,SER20_chainB;TYR13_chainA;VAL17_chainA,4,SER20_chainB;TYR13_chainA;VAL17_chainA;VAL17_chainB,2,2,15.004,C:\TRKB_WP2\docking\results_batch\20chol\7.1_20chol_out.pdbqt
candidate,7.1,20chol,10,-4.721,13.325,14.527,2.293,3,SER20_chainA;TYR13_chainB;VAL17_chainB,5,SER20_chainA;SER20_chainB;TYR13_chainB;VAL17_chainA;VAL17_chainB,2,2,15.633,C:\TRKB_WP2\docking\results_batch\20chol\7.1_20chol_out.pdbqt
candidate,7.2,20chol,1,-4.962,0.0,0.0,2.16,2,TYR13_chainA;VAL17_chainA,4,SER20_chainB;TYR13_chainA;VAL17_chainA;VAL17_chainB,1,2,13.314,C:\TRKB_WP2\docking\results_batch\20chol\7.2_20chol_out.pdbqt
candidate,7.2,20chol,2,-4.901,2.699,5.211,2.311,3,SER20_chainB;TYR13_chainA;VAL17_chainA,5,SER20_chainA;SER20_chainB;TYR13_chainA;VAL17_chainA;VAL17_chainB,2,2,15.808,C:\TRKB_WP2\docking\results_batch\20chol\7.2_20chol_out.pdbqt
candidate,7.2,20chol,3,-4.721,2.292,4.936,2.435,2,TYR13_chainA;VAL17_chainA,3,SER20_chainB;TYR13_chainA;VAL17_chainA,1,2,12.39,C:\TRKB_WP2\docking\results_batch\20chol\7.2_20chol_out.pdbqt
candidate,7.2,20chol,4,-4.676,3.592,6.372,2.439,2,TYR13_chainA;VAL17_chainA,2,TYR13_chainA;VAL17_chainA,1,1,10.744,C:\TRKB_WP2\docking\results_batch\20chol\7.2_20chol_out.pdbqt
candidate,7.2,20chol,5,-4.597,13.345,14.727,2.194,3,SER20_chainA;TYR13_chainB;VAL17_chainB,5,SER20_chainA;SER20_chainB;TYR13_chainB;VAL17_chainA;VAL17_chainB,2,2,15.539,C:\TRKB_WP2\docking\results_batch\20chol\7.2_20chol_out.pdbqt
candidate,7.2,20chol,6,-4.526,2.748,4.827,2.437,3,SER20_chainB;TYR13_chainA;VAL17_chainA,4,SER20_chainA;SER20_chainB;TYR13_chainA;VAL17_chainA,2,2,14.795,C:\TRKB_WP2\docking\results_batch\20chol\7.2_20chol_out.pdbqt
candidate,7.2,20chol,7,-4.487,2.792,5.157,2.504,2,TYR13_chainA;VAL17_chainA,4,SER20_chainB;TYR13_chainA;VAL17_chainA;VAL17_chainB,1,2,12.736,C:\TRKB_WP2\docking\results_batch\20chol\7.2_20chol_out.pdbqt
candidate,7.2,20chol,8,-4.421,12.726,14.705,2.579,3,SER20_chainA;TYR13_chainB;VAL17_chainB,4,SER20_chainA;TYR13_chainB;VAL17_chainA;VAL17_chainB,2,2,14.647,C:\TRKB_WP2\docking\results_batch\20chol\7.2_20chol_out.pdbqt
candidate,7.2,20chol,9,-4.416,3.368,6.702,2.431,3,SER20_chainB;TYR13_chainA;VAL17_chainA,5,SER20_chainA;SER20_chainB;TYR13_chainA;VAL17_chainA;VAL17_chainB,2,2,15.287,C:\TRKB_WP2\docking\results_batch\20chol\7.2_20chol_out.pdbqt
candidate,7.2,20chol,10,-4.286,2.954,4.928,2.51,2,TYR13_chainA;VAL17_chainA,3,SER20_chainB;TYR13_chainA;VAL17_chainA,1,2,11.933,C:\TRKB_WP2\docking\results_batch\20chol\7.2_20chol_out.pdbqt
candidate,7.3,20chol,1,-5.386,0.0,0.0,2.545,2,TYR13_chainA;VAL17_chainA,3,SER20_chainB;TYR13_chainA;VAL17_chainA,1,2,13.022,C:\TRKB_WP2\docking\results_batch\20chol\7.3_20chol_out.pdbqt
candidate,7.3,20chol,2,-5.35,1.51,1.899,2.506,2,TYR13_chainA;VAL17_chainA,3,SER20_chainB;TYR13_chainA;VAL17_chainA,1,2,12.998,C:\TRKB_WP2\docking\results_batch\20chol\7.3_20chol_out.pdbqt
candidate,7.3,20chol,3,-5.101,3.256,5.589,2.65,3,SER20_chainB;TYR13_chainA;VAL17_chainA,4,SER20_chainB;TYR13_chainA;VAL17_chainA;VAL17_chainB,2,2,15.306,C:\TRKB_WP2\docking\results_batch\20chol\7.3_20chol_out.pdbqt
candidate,7.3,20chol,4,-5.045,3.251,6.573,2.355,2,TYR13_chainA;VAL17_chainA,2,TYR13_chainA;VAL17_chainA,1,1,11.139,C:\TRKB_WP2\docking\results_batch\20chol\7.3_20chol_out.pdbqt
candidate,7.3,20chol,5,-4.899,3.162,5.906,2.084,2,TYR13_chainA;VAL17_chainA,2,TYR13_chainA;VAL17_chainA,1,1,11.074,C:\TRKB_WP2\docking\results_batch\20chol\7.3_20chol_out.pdbqt
candidate,7.3,20chol,6,-4.862,14.09,15.746,2.329,3,SER20_chainA;TYR13_chainB;VAL17_chainB,5,SER20_chainA;SER20_chainB;TYR13_chainB;VAL17_chainA;VAL17_chainB,2,2,15.763,C:\TRKB_WP2\docking\results_batch\20chol\7.3_20chol_out.pdbqt
candidate,7.3,20chol,7,-4.76,2.243,4.111,2.412,2,TYR13_chainA;VAL17_chainA,4,SER20_chainB;TYR13_chainA;VAL17_chainA;VAL17_chainB,1,2,13.036,C:\TRKB_WP2\docking\results_batch\20chol\7.3_20chol_out.pdbqt
candidate,7.3,20chol,8,-4.749,13.052,14.465,2.189,3,SER20_chainA;TYR13_chainB;VAL17_chainB,5,SER20_chainA;SER20_chainB;TYR13_chainB;VAL17_chainA;VAL17_chainB,2,2,15.692,C:\TRKB_WP2\docking\results_batch\20chol\7.3_20chol_out.pdbqt
candidate,7.3,20chol,9,-4.724,4.495,6.664,2.34,3,SER20_chainB;TYR13_chainA;VAL17_chainA,3,SER20_chainB;TYR13_chainA;VAL17_chainA,2,2,14.422,C:\TRKB_WP2\docking\results_batch\20chol\7.3_20chol_out.pdbqt
candidate,7.3,20chol,10,-4.645,3.696,7.795,2.064,3,SER20_chainB;TYR13_chainA;VAL17_chainA,4,SER20_chainA;SER20_chainB;TYR13_chainA;VAL17_chainA,2,2,15.026,C:\TRKB_WP2\docking\results_batch\20chol\7.3_20chol_out.pdbqt
candidate,7.4,20chol,1,-5.007,0.0,0.0,2.105,2,TYR13_chainA;VAL17_chainA,4,SER20_chainB;TYR13_chainA;VAL17_chainA;VAL17_chainB,1,2,13.375,C:\TRKB_WP2\docking\results_batch\20chol\7.4_20chol_out.pdbqt
candidate,7.4,20chol,2,-4.793,2.231,5.081,1.949,2,TYR13_chainA;VAL17_chainA,4,SER20_chainB;TYR13_chainA;VAL17_chainA;VAL17_chainB,1,2,13.208,C:\TRKB_WP2\docking\results_batch\20chol\7.4_20chol_out.pdbqt
candidate,7.4,20chol,3,-4.776,3.86,6.037,2.19,2,TYR13_chainA;VAL17_chainA,2,TYR13_chainA;VAL17_chainA,1,1,10.919,C:\TRKB_WP2\docking\results_batch\20chol\7.4_20chol_out.pdbqt
